Gene	H37-H37002-BG002179-ar-BG002179.quant.sf	H37-H37002-BG004281-ar-BG004281.quant.sf
SERTAD4	8.844245	31.697259
SERTAD4-AS1	0	0.26152
SERTM1	0.586414	0
SERTM2	0	0
SESN1	47.624962	41.254584
SESN2	5.11441	3.773762
SESN3	60.685496	77.375814
SESTD1	131.831066	106.613201
SET	360.92018	236.200188
SETBP1	31.034475	32.705735
SETBP1-DT	0	0
SETD1A	12.315394	16.886938
SETD1B	21.273	22.416219
SETD2	174.932364	116.171366
SETD3	68.942965	53.894868
SETD4	17.936961	15.488268
SETD4-AS1	0	0
SETD5	136.755193	135.088425
SETD6	29.241593	21.344655
SETD6P1	0	0
SETD7	106.180746	64.921303
SETD9	8.372816	5.79346
SETDB1	49.541171	39.226489
SETDB2	35.167072	21.004297
SETMAR	12.38021	11.940013
SETP1	0	0.09092
SETP10	0	0
SETP11	0	0
SETP12	0.064902	0
SETP14	0.472326	0.261407
SETP15	0	0
SETP16	0	0
SETP17	0	0
SETP2	0.0539	0
SETP20	0.060134	0.179887
SETP21	0.113192	0
SETP22	0	0
SETP3	0	0
SETP4	0	0
SETP5	0	0
SETP6	0.108096	0
SETP7	0	0
SETP8	0	0
SETP9	0	0
SETSIP	0.055222	0
SETX	156.048872	103.73903
SEZ6	0.042847	0.016265
SEZ6L	0.499046	0.209077
SEZ6L-AS1	0	0
SEZ6L2	24.101204	23.391838
SF1	297.281406	249.180947
SF3A1	115.039257	173.094018
SF3A2	47.101426	74.95877
SF3A3	111.353096	121.783008
SF3A3P1	0	0
SF3A3P2	0	0
SF3B1	874.395844	702.371186
SF3B2	158.655303	192.869772
SF3B3	277.943146	229.737526
SF3B4	77.585363	71.627689
SF3B4P1	0.07302	0.110004
SF3B5	54.915167	58.771937
SF3B6	192.612706	190.689269
SFI1	36.26703	24.150976
SFMBT1	25.578777	20.264561
SFMBT2	45.479154	39.021511
SFN	40.482817	38.734946
SFPQ	223.779145	152.542994
SFPQP1	0	0
SFR1	4.242629	3.542114
SFR1P1	0.161718	0
SFR1P2	0	0
SFRP1	14.755636	5.333872
SFRP2	526.405788	3087.733891
SFRP4	192.689824	428.329447
SFRP5	0.529632	0.557339
SFSWAP	36.246683	88.090454
SFT2D1	14.715608	21.822841
SFT2D2	99.520567	63.659568
SFT2D3	11.246738	8.943221
SFTA1P	0	0
SFTA2	0	0
SFTA3	0	0
SFTPA1	0	0
SFTPA2	0.019345	0
SFTPA3P	0	0
SFTPB	0	0
SFTPC	0	0
SFTPD	0.287445	0
SFTPD-AS1	0	0
SFXN1	37.498785	39.073211
SFXN2	11.305003	11.953227
SFXN3	51.108646	54.124394
SFXN4	7.96437	5.707163
SFXN4P1	0	0
SFXN5	14.228357	16.886336
SGCA	3.98624	8.256282
SGCB	89.851411	158.088391
SGCD	45.354605	22.783427
SGCE	56.116842	58.454017
SGCEP1	0	0
SGCG	0.974528	5.21509
SGCZ	0.259005	0
SGF29	10.827353	11.731268
SGIP1	113.88343	67.628876
SGK1	128.529528	53.133933
SGK2	3.16515	3.775966
SGK3	15.80311	11.807562
SGMS1	35.44413	43.708549
SGMS1-AS1	0.075713	0.399868
SGMS2	89.451923	78.564505
SGO1	6.371225	11.02267
SGO1-AS1	0.133921	0
SGO1P1	0	0
SGO1P2	0	0
SGO2	9.103946	9.167554
SGPL1	129.506634	118.652976
SGPP1	34.732367	35.141712
SGPP2	25.24183	16.446604
SGSH	27.173346	47.992994
SGSM1	1.124289	0.587074
SGSM2	28.591087	25.522762
SGSM3	28.205852	29.804629
SGSM3-AS1	0	0
SGTA	34.446749	46.676626
SGTB	15.58393	12.461097
SH2B1	44.73373	49.207404
SH2B2	1.518081	3.748925
SH2B3	32.710812	32.742875
SH2D1A	5.690059	5.988987
SH2D1B	0.788756	0.176041
SH2D2A	11.142999	27.923615
SH2D3A	8.882642	21.534236
SH2D3C	5.78504	20.552662
SH2D4A	18.144152	18.597642
SH2D4B	0.091828	0.061981
SH2D5	0.343578	0.020475
SH2D6	0.105544	0.032991
SH2D7	0.121283	0.239035
SH3BGR	3.511367	3.682864
SH3BGRL	216.055239	119.224773
SH3BGRL2	86.257286	100.260729
SH3BGRL3	211.887832	313.662829
SH3BP1	9.06903	13.645515
SH3BP2	51.148941	110.618025
SH3BP4	69.524291	47.422313
SH3BP5	81.493343	68.9905
SH3BP5-AS1	13.528859	8.009515
SH3BP5L	15.747494	14.279461
SH3D19	194.363147	148.767635
SH3D21	7.10185	15.211184
SH3GL1	32.219671	46.239486
SH3GL1P1	1.819694	0.902526
SH3GL1P2	0	0
SH3GL1P3	0	0
SH3GL2	0.319978	0.097015
SH3GL3	0.268151	0
SH3GLB1	124.461553	100.221845
SH3GLB2	36.290434	31.031785
SH3KBP1	71.299261	91.048541
SH3PXD2A	105.669584	76.168638
SH3PXD2A-AS1	0	0
SH3PXD2B	55.402418	48.404207
SH3RF1	33.922164	43.518136
SH3RF2	11.831535	16.749339
SH3RF3	13.864811	10.320064
SH3RF3-AS1	0	0
SH3TC1	50.657558	34.378339
SH3TC2	8.504832	6.034714
SH3TC2-DT	0	0
SH3YL1	131.099394	106.998967
SHANK1	1.594614	1.17716
SHANK2	28.340924	16.975553
SHANK2-AS1	0	0
SHANK2-AS2	0	0
SHANK2-AS3	0	0
SHANK3	15.143837	18.95958
SHARPIN	34.75385	69.746029
SHB	19.025967	11.140609
SHBG	0	0.445479
SHC1	103.695573	161.749661
SHC1P1	0	0
SHC1P2	0	0
SHC2	13.278136	8.31343
SHC3	0.404492	1.44561
SHC4	3.188066	1.856119
SHCBP1	22.402574	29.121435
SHCBP1L	0.033056	0
SHD	3.123815	1.81088
SHE	11.936647	7.352068
SHF	38.326246	15.298
SHFL	42.99162	37.676238
SHH	9.482329	3.66804
SHISA2	7.159347	19.153513
SHISA3	7.166727	0.801157
SHISA4	6.237928	22.354413
SHISA5	104.258587	211.781304
SHISA5P1	0	0
SHISA5P2	0.387071	0
SHISA6	3.516347	0.265605
SHISA7	0.049367	0.136745
SHISA8	0.096767	0
SHISA9	0.608315	0.125423
SHISAL1	9.240758	4.766447
SHISAL2A	1.488796	1.210008
SHISAL2B	0.120211	0
SHKBP1	50.674323	66.734186
SHLD1	8.807914	9.666
SHLD2	27.418664	30.742288
SHLD2P1	0.719493	0.159399
SHLD2P2	0	0.030801
SHLD2P3	0.121355	0
SHLD3	7.499144	3.934785
SHMT1	12.544182	12.974557
SHMT1P1	0	0
SHMT2	64.704837	111.049825
SHOC1	0.067362	0.05256
SHOC2	103.662371	99.560508
SHOX	0.101355	0
SHOX2	4.667315	18.344359
SHPK	7.063697	6.996473
SHPRH	34.120893	24.121701
SHQ1	19.77688	19.420956
SHQ1P1	0	0
SHROOM1	10.618561	9.746421
SHROOM2	2.95106	2.187058
SHROOM2P1	0.035431	0
SHROOM3	27.381403	28.554515
SHROOM3-AS1	0.053444	0
SHROOM4	21.408679	35.690755
SHTN1	53.587734	47.875238
SI	1.850796	1.129564
SIAE	26.421033	33.300939
SIAH1	39.810043	32.424991
SIAH1P1	0	0
SIAH2	51.053058	27.964456
SIAH2-AS1	0	0
SIAH3	0.156973	0.059681
SIDT1	11.031271	16.647546
SIDT1-AS1	0	0
SIDT2	24.682496	49.512105
SIGIRR	23.736361	28.845882
SIGLEC1	21.056586	18.903161
SIGLEC10	14.295608	19.071004
SIGLEC10-AS1	0.316079	0.385603
SIGLEC11	0.294724	0.600983
SIGLEC12	3.217407	2.946724
SIGLEC14	6.625073	6.607098
SIGLEC15	0.267201	1.769128
SIGLEC16	0.059181	0.073927
SIGLEC17P	0.158096	0.185389
SIGLEC18P	0	0
SIGLEC20P	0	0
SIGLEC21P	0	0
SIGLEC22P	1.150053	1.705013
SIGLEC24P	0	0
SIGLEC27P	0	0
SIGLEC29P	0	0
SIGLEC30P	0	0
SIGLEC31P	0	0
SIGLEC5	0.689919	0
SIGLEC6	3.247028	2.528279
SIGLEC7	4.865095	7.41912
SIGLEC8	4.086398	1.817264
SIGLEC9	6.702644	8.771567
SIGLECL1	0	0
SIGMAR1	112.544492	164.468924
SIK1	140.812465	57.931764
SIK1B	56.635007	12.164877
SIK2	30.23603	18.775187
SIK3	41.546798	34.122739
SIKE1	54.077971	44.647551
SIL1	18.902357	27.098869
SILC1	0	0
SIM1	0.01016	3.096507
SIM1-AS1	0	0
SIM2	8.02762	7.286667
SIMC1	15.269918	22.492589
SIN3A	106.856303	78.219677
SIN3B	60.414634	48.070832
SINHCAF	35.818039	16.56212
SINHCAFP1	0	0
SINHCAFP2	0	0
SINHCAFP3	0	0
SIPA1	19.080092	26.780791
SIPA1L1	75.292312	53.347902
SIPA1L2	49.870525	29.674494
SIPA1L3	105.553485	145.100923
SIRLNT	0	0
SIRPA	50.552468	44.453869
SIRPAP1	0	0
SIRPB1	8.772544	8.463469
SIRPB2	12.828203	10.853533
SIRPB3P	0.038329	0
SIRPD	0.506402	0.544723
SIRPG	4.393528	8.670921
SIRPG-AS1	0	0
SIRT1	50.538517	30.489429
SIRT2	22.722256	36.377685
SIRT3	14.670911	12.979714
SIRT4	1.33516	1.441329
SIRT5	47.258853	45.919681
SIRT6	26.427229	25.91372
SIRT7	15.198038	14.334025
SIT1	2.332172	2.447345
SIVA1	11.487379	10.566627
SIX1	1.655834	30.965548
SIX2	0.308751	5.844778
SIX3	0	0
SIX3-AS1	0	0
SIX4	14.037739	23.549072
SIX5	16.233488	16.214413
SIX6	0	0.122536
SKA1	4.624829	5.690192
SKA2	23.485042	23.875366
SKA2P1	0	0
SKA3	12.427632	18.817671
SKAP1	20.001463	23.450288
SKAP1-AS1	0	0
SKAP2	110.147749	103.1056
SKI	95.902766	119.05851
SKIDA1	0.626299	0.75952
SKIL	911.069098	657.331758
SKINT1L	0	0
SKIV2L	33.343278	72.562731
SKOR1	0.657924	1.163975
SKOR2	0	0
SKP1	223.389289	156.077305
SKP1P1	0	0
SKP1P2	0	0
SKP1P3	0	0
SKP2	32.759134	31.181412
SKP2P1	0	0
SLA	69.47615	27.4211
SLA2	3.080592	1.694566
SLAIN1	11.456887	7.994942
SLAIN2	297.810034	324.923803
SLAMF1	9.512201	9.694415
SLAMF6	6.287423	5.877336
SLAMF6P1	0	0
SLAMF7	9.383639	15.200241
SLAMF8	16.046337	19.022456
SLAMF9	0.120835	0.361438
SLBP	64.13671	46.377955
SLBP-DT	0	0
SLC10A1	0.171971	0.032533
SLC10A2	0.343322	0
SLC10A3	21.537061	43.83624
SLC10A4	0.660809	0.307347
SLC10A5	3.670861	1.718787
SLC10A5P1	0.035175	0
SLC10A6	1.908991	0.370799
SLC10A7	22.994431	27.132768
SLC11A1	62.781975	26.644587
SLC11A2	124.788878	63.066872
SLC12A1	0.009139	0
SLC12A2	150.630954	104.033918
SLC12A3	0.057771	0.312055
SLC12A4	56.004399	49.805219
SLC12A5	0.609516	3.044652
SLC12A5-AS1	0	0
SLC12A6	43.934973	29.244564
SLC12A7	56.033054	83.288146
SLC12A8	26.150586	39.918702
SLC12A9	7.052124	26.493978
SLC12A9-AS1	0	0
SLC13A1	0.01073	0
SLC13A2	0.05374	0.463835
SLC13A3	1.342198	1.218289
SLC13A4	0.566404	0.130413
SLC13A5	0.014838	0
SLC14A1	1.236427	0.715814
SLC14A2	0.08093	0.244031
SLC14A2-AS1	0	0
SLC15A1	0.534884	0.320765
SLC15A2	6.052661	3.652285
SLC15A3	31.094048	78.690126
SLC15A4	31.614179	23.069045
SLC15A5	0	0
SLC16A1	51.268555	48.385019
SLC16A1-AS1	0.085092	0.06132
SLC16A10	24.505779	8.117401
SLC16A11	0.152494	0.363457
SLC16A12	0.458973	0.092104
SLC16A12-AS1	0	0
SLC16A13	2.852577	5.635877
SLC16A14	8.5402	9.484369
SLC16A14P1	0	0
SLC16A1P1	0	0
SLC16A2	19.089544	19.18586
SLC16A3	39.645487	54.039576
SLC16A4	24.151043	25.473827
SLC16A5	11.080686	13.715104
SLC16A6	10.699319	4.326159
SLC16A6P1	0.210352	0
SLC16A7	12.110925	3.64708
SLC16A8	0.081912	0.245926
SLC16A9	7.058848	22.154703
SLC17A1	0.051581	0.192133
SLC17A2	0	0
SLC17A3	0.165839	0
SLC17A4	0.39094	2.58594
SLC17A5	33.048041	38.128514
SLC17A6	0	0
SLC17A7	1.252064	2.873487
SLC17A8	0.163207	0
SLC17A9	20.546514	28.909134
SLC18A1	0.065292	0.032935
SLC18A2	4.839011	2.185354
SLC18A3	0.087489	0
SLC18B1	8.473443	6.085834
SLC19A1	4.062707	11.337584
SLC19A2	52.181343	13.865769
SLC19A3	19.741737	18.843684
SLC1A1	16.908089	28.067083
SLC1A2	1.106805	0.483661
SLC1A2-AS1	0	0
SLC1A3	80.430662	82.773323
SLC1A4	17.579472	16.664631
SLC1A5	73.247487	68.959738
SLC1A6	0	0
SLC1A7	0.485734	1.121363
SLC20A1	259.391902	104.445061
SLC20A1P1	0	0
SLC20A1P2	0	0
SLC20A1P3	0	0
SLC20A2	59.262537	89.840123
SLC22A1	0.996594	2.288577
SLC22A10	0.076119	0
SLC22A11	0.05772	0.084498
SLC22A12	0	0
SLC22A13	0.469736	0.523956
SLC22A14	0.149067	0.143876
SLC22A15	13.708774	8.967156
SLC22A16	0.470124	0.405166
SLC22A17	10.413329	11.013886
SLC22A18	17.827184	15.005523
SLC22A18AS	2.208425	9.241291
SLC22A2	0.052541	1.239163
SLC22A20P	0.165177	0.233675
SLC22A23	18.593113	16.830407
SLC22A24	0	0
SLC22A25	0	0
SLC22A3	15.482334	29.348438
SLC22A31	0.023349	0.176582
SLC22A4	1.084692	0.345858
SLC22A5	5.914024	6.888346
SLC22A6	0	0
SLC22A7	0	0
SLC22A8	0	0
SLC22A9	0.017863	0
SLC23A1	0.018463	1.17078
SLC23A2	24.838001	23.400279
SLC23A3	7.873301	2.105618
SLC23A4P	0	0
SLC24A1	8.151114	17.798014
SLC24A2	2.341009	1.344367
SLC24A3	20.119601	3.449063
SLC24A3-AS1	0	0
SLC24A4	0.731426	0.820671
SLC24A5	0	0
SLC25A1	18.369012	27.487415
SLC25A10	3.798508	8.243775
SLC25A11	12.685597	18.790746
SLC25A12	31.055147	20.753106
SLC25A13	31.99526	28.778722
SLC25A14	34.76192	17.319466
SLC25A14P1	0.16757	0.585577
SLC25A15	3.737592	5.53504
SLC25A15P1	0	0
SLC25A15P2	0	0
SLC25A15P3	0	0
SLC25A15P4	0	0
SLC25A15P5	0	0
SLC25A16	40.27361	25.10888
SLC25A17	15.101474	11.273647
SLC25A18	1.754733	0
SLC25A18P1	0	0
SLC25A19	9.333207	12.359541
SLC25A1P1	0	0
SLC25A1P2	0	0
SLC25A1P3	0	0
SLC25A1P4	0	0
SLC25A1P5	0	0
SLC25A2	1.151546	1.495907
SLC25A20	28.494774	19.843763
SLC25A20P1	0	0
SLC25A21	2.82308	0.380948
SLC25A21-AS1	2.045308	2.618395
SLC25A22	8.496295	13.871401
SLC25A23	35.361434	49.665492
SLC25A24	75.345893	80.919497
SLC25A24P1	0	0
SLC25A24P2	0	0
SLC25A25	37.652278	15.61
SLC25A25-AS1	2.285227	1.15509
SLC25A26	13.504368	12.841145
SLC25A27	67.541061	44.465825
SLC25A28	73.31158	107.904547
SLC25A29	19.24747	14.902762
SLC25A3	331.274673	282.557445
SLC25A30	19.348036	21.559996
SLC25A30-AS1	0	0
SLC25A31	0.096198	0
SLC25A32	61.87642	36.915087
SLC25A33	6.637207	5.430749
SLC25A34	4.457448	3.482367
SLC25A34-AS1	0.180278	0
SLC25A35	5.88057	10.427785
SLC25A36	172.483621	85.894161
SLC25A36P1	0	0
SLC25A37	39.347853	33.522137
SLC25A38	28.463849	24.747163
SLC25A38P1	0	0
SLC25A39	25.158101	61.356484
SLC25A39P1	0	0
SLC25A39P2	0	0
SLC25A3P1	0	0
SLC25A3P2	0	0
SLC25A3P3	0	0
SLC25A4	25.937242	18.913974
SLC25A40	29.00337	27.848214
SLC25A41	0.16282	0.048656
SLC25A42	3.616857	3.840297
SLC25A43	34.099939	30.306535
SLC25A44	32.053425	19.975045
SLC25A45	4.280949	16.795453
SLC25A46	68.933034	73.620549
SLC25A47	0.028717	0
SLC25A47P1	0	0
SLC25A48	0.087736	0.907915
SLC25A48-AS1	0	0
SLC25A5	180.496725	158.315555
SLC25A5-AS1	0.013501	0
SLC25A51	44.633597	35.550572
SLC25A51P1	0	0
SLC25A51P2	0	0
SLC25A51P3	0	0
SLC25A51P4	0.060608	0
SLC25A52	0.119703	0.36104
SLC25A53	1.168057	1.512067
SLC25A53P1	0.163302	0.57091
SLC25A5P1	0	0
SLC25A5P2	0	0
SLC25A5P3	0	0
SLC25A5P4	0	0
SLC25A5P5	0.618012	0
SLC25A5P6	0	0
SLC25A5P7	0	0
SLC25A5P8	0	0
SLC25A5P9	0	0
SLC25A6	463.000341	728.497192
SLC25A6P1	0	0
SLC25A6P2	0	0
SLC25A6P3	0	0
SLC25A6P4	0	0
SLC25A6P5	0	0
SLC25A6P6	0	0
SLC26A1	1.116826	0.752788
SLC26A10	4.902734	4.521872
SLC26A11	4.838034	10.110893
SLC26A2	23.972031	19.277244
SLC26A3	3.438202	0.065571
SLC26A4	0.357123	0.180878
SLC26A4-AS1	0	0
SLC26A5	0.19577	0
SLC26A6	10.690542	19.837021
SLC26A7	0.413828	0.477428
SLC26A8	0.157476	1.101743
SLC26A9	5.101775	6.157508
SLC27A1	15.132117	14.239326
SLC27A2	9.515061	10.222461
SLC27A3	21.817323	19.705608
SLC27A4	15.036123	16.391814
SLC27A5	6.494089	15.213682
SLC27A6	1.280445	0.048528
SLC28A1	0.045126	0
SLC28A2	0.064759	0.084322
SLC28A3	20.040741	2.244531
SLC29A1	32.180447	76.630887
SLC29A2	5.468016	14.359927
SLC29A3	14.093599	23.79425
SLC29A4	0.374152	0.707283
SLC29A4P1	0	0
SLC29A4P2	0	0
SLC2A1	36.24137	41.337939
SLC2A1-AS1	0.055965	0
SLC2A10	52.305704	28.713033
SLC2A11	6.632947	5.803867
SLC2A12	5.484188	2.673318
SLC2A13	24.231604	15.98933
SLC2A13P1	0	0
SLC2A14	0.133929	0.040667
SLC2A2	0.090716	0
SLC2A3	115.1983	52.805326
SLC2A3P1	0	0
SLC2A3P2	2.42779	0.732863
SLC2A3P4	0.061129	0
SLC2A4	7.134376	0.258479
SLC2A4RG	26.136818	29.131799
SLC2A5	4.413063	8.524331
SLC2A6	3.454961	9.971995
SLC2A7	0	0
SLC2A8	7.981245	7.727398
SLC2A9	3.962564	6.841863
SLC2A9-AS1	0	0
SLC2AXP1	0	0
SLC30A1	80.059374	70.364355
SLC30A10	0.13687	0
SLC30A2	2.546528	4.491202
SLC30A3	0.337365	1.360489
SLC30A4	13.427985	9.995158
SLC30A5	56.137392	38.801148
SLC30A6	63.655879	46.931835
SLC30A6-DT	0.076977	0
SLC30A6P1	0	0
SLC30A7	61.055839	47.418826
SLC30A8	0.266742	0
SLC30A9	101.477436	73.035511
SLC31A1	32.201227	23.642218
SLC31A1P1	0	0.319652
SLC31A2	15.249522	12.164119
SLC32A1	0	0
SLC33A1	54.701471	51.271406
SLC34A1	0	0
SLC34A2	0.009858	0.464153
SLC34A3	0.149307	0.032282
SLC35A1	45.069291	36.771996
SLC35A2	30.213389	45.838411
SLC35A3	74.229959	93.362256
SLC35A4	34.076011	29.463868
SLC35A5	94.811283	105.253514
SLC35B1	23.080585	27.019721
SLC35B2	20.13682	43.032782
SLC35B3	28.293471	39.354424
SLC35B4	20.915076	15.837943
SLC35C1	20.764262	24.808027
SLC35C2	19.376342	36.194995
SLC35C2P1	0	0
SLC35D1	35.722003	18.270488
SLC35D2	53.056908	39.610392
SLC35D3	0.577799	0.41033
SLC35E1	80.056879	145.970977
SLC35E1P1	1.534711	2.031299
SLC35E2A	34.619918	37.155553
SLC35E2B	27.32945	34.142521
SLC35E3	5.711821	4.109443
SLC35E4	7.216422	5.186215
SLC35F1	4.158585	0.525391
SLC35F2	15.401591	13.084295
SLC35F3	0.249423	0.320333
SLC35F3-AS1	0	0
SLC35F4	0.055129	0.219433
SLC35F5	198.201737	112.753839
SLC35F6	24.196647	26.116493
SLC35G1	4.256162	7.51757
SLC35G2	13.979793	9.622344
SLC35G3	0.021472	0
SLC35G4	0	0
SLC35G5	0.846113	1.224667
SLC35G6	0.025912	0
SLC36A1	32.655533	21.486245
SLC36A2	0	2.425009
SLC36A3	0	0.07714
SLC36A4	23.362713	16.30742
SLC37A1	13.929853	22.779831
SLC37A2	3.46846	6.176473
SLC37A3	72.154723	50.462972
SLC37A4	3.320074	4.158858
SLC38A1	142.381654	99.653372
SLC38A10	41.671109	63.613958
SLC38A11	13.715174	2.013219
SLC38A2	241.688507	82.76891
SLC38A3	0.115226	0.086238
SLC38A4	1.010552	0.799863
SLC38A5	22.469217	58.36297
SLC38A6	19.546633	22.672533
SLC38A7	21.759889	24.90629
SLC38A8	0	0
SLC38A9	36.957057	28.810822
SLC39A1	71.763388	101.17948
SLC39A10	86.920601	99.982159
SLC39A11	29.615488	49.228713
SLC39A12	0.095123	0.051855
SLC39A12-AS1	0	0
SLC39A13	19.065196	20.395819
SLC39A14	102.830405	60.47404
SLC39A2	0	0.747838
SLC39A3	12.571644	23.907129
SLC39A4	45.104315	109.734371
SLC39A5	1.125861	10.911953
SLC39A6	71.913857	71.173029
SLC39A7	84.190716	140.200283
SLC39A8	23.763851	25.706423
SLC39A9	108.070797	48.015245
SLC3A1	1.011498	4.514365
SLC3A2	93.053461	58.759364
SLC40A1	136.812271	167.489047
SLC41A1	22.918011	14.669017
SLC41A2	126.987825	145.445091
SLC41A3	18.548637	20.465699
SLC43A1	11.954008	11.183707
SLC43A2	18.579589	49.763042
SLC43A3	33.805469	42.084162
SLC44A1	91.446963	97.331988
SLC44A2	83.835382	106.134362
SLC44A3	22.249441	19.288716
SLC44A3-AS1	0.232631	0.427112
SLC44A3P1	0	0
SLC44A4	21.6223	98.822696
SLC44A5	0.879854	0.06344
SLC45A1	1.950005	0.561707
SLC45A2	0.126911	0.486185
SLC45A3	13.704239	11.085114
SLC45A4	13.880843	17.499201
SLC46A1	7.451458	12.813054
SLC46A2	0.085392	0.362343
SLC46A3	28.76301	16.327272
SLC47A1	1.730695	0.74226
SLC47A1P1	0	0
SLC47A1P2	0	0
SLC47A2	0.020391	0
SLC48A1	9.305687	8.742326
SLC49A3	4.719987	6.493036
SLC49A4	54.794367	51.797028
SLC4A1	0.332666	0.04755
SLC4A10	0.63098	0.087194
SLC4A11	9.233486	1.655905
SLC4A1AP	26.350523	29.444995
SLC4A1APP1	0.098685	0
SLC4A1APP2	0	0
SLC4A2	48.084161	84.845489
SLC4A3	1.865414	1.084948
SLC4A4	6.384714	5.712218
SLC4A5	3.892674	3.610785
SLC4A7	107.793685	59.060494
SLC4A8	4.522988	7.294939
SLC4A9	0.037587	0
SLC50A1	41.764958	43.389497
SLC51A	0.135188	0.103617
SLC51B	0.432414	0.32398
SLC52A1	0	0.161717
SLC52A2	15.413179	27.677549
SLC52A3	9.998998	18.70432
SLC5A1	27.233138	25.620742
SLC5A10	0	0
SLC5A11	0.210872	0.450056
SLC5A12	1.709982	1.798282
SLC5A2	0.894702	1.101975
SLC5A3	55.99391	24.174229
SLC5A4	0.83831	0.951689
SLC5A4-AS1	0.047638	0
SLC5A4P1	0	0
SLC5A5	0.045373	0.086103
SLC5A6	21.728693	26.954588
SLC5A7	0.72991	0
SLC5A8	0	0
SLC5A9	0.203216	0.43844
SLC66A1	7.534599	7.000392
SLC66A1L	2.219472	0.663065
SLC66A2	14.282809	17.108375
SLC66A3	31.96617	36.031521
SLC6A1	6.400774	4.162577
SLC6A1-AS1	0	0
SLC6A10P	0	0
SLC6A11	0.019062	0.057908
SLC6A12	1.432283	5.262127
SLC6A12-AS1	0	0
SLC6A13	0.371418	0
SLC6A14	93.179215	85.565027
SLC6A14P1	0	0
SLC6A14P2	0	0
SLC6A14P3	0	0
SLC6A15	0.737282	0.0433
SLC6A16	3.044511	0.568719
SLC6A17	0.272742	0.324877
SLC6A17-AS1	0	0
SLC6A18	0	0.092808
SLC6A19	0.256193	0.082592
SLC6A2	0.228793	0.019804
SLC6A20	1.308869	3.605669
SLC6A21P	0	0
SLC6A3	0.030946	0.03133
SLC6A4	0.006284	0.057326
SLC6A5	0	0
SLC6A6	59.464605	170.768839
SLC6A6P1	0	0
SLC6A7	0.417118	1.601412
SLC6A8	13.153424	14.187187
SLC6A9	5.725141	5.432844
SLC7A1	43.110209	39.801966
SLC7A10	0.643531	0
SLC7A11	34.94695	9.369609
SLC7A11-AS1	0	0
SLC7A13	0	0
SLC7A14	0.251899	0
SLC7A14-AS1	0	0
SLC7A15P	0	0
SLC7A2	15.734401	5.108347
SLC7A2-IT1	0	0
SLC7A3	0.076081	0
SLC7A4	0.697928	2.253646
SLC7A5	23.495637	16.851841
SLC7A5P1	0	7.141514
SLC7A5P2	28.869813	46.940625
SLC7A6	60.87137	78.398812
SLC7A6OS	38.954285	27.483759
SLC7A7	20.524754	47.666655
SLC7A8	19.306187	19.879075
SLC7A9	1.098858	2.809487
SLC8A1	83.935668	64.471466
SLC8A1-AS1	0.517264	0
SLC8A2	1.102315	0.452301
SLC8A3	0.911182	2.423549
SLC8B1	60.512095	47.135849
SLC9A1	33.183662	40.160348
SLC9A2	2.591684	6.392364
SLC9A3	33.265434	23.076335
SLC9A3-AS1	14.982763	15.011617
SLC9A3P1	0	0
SLC9A3P2	0	0
SLC9A3P3	0	0
SLC9A3R1	43.327824	37.132434
SLC9A3R2	46.703676	84.497366
SLC9A4	0.277034	0.189789
SLC9A5	0.69707	1.153708
SLC9A6	25.907818	19.623635
SLC9A7	10.125641	24.093262
SLC9A7P1	0.260732	0.288387
SLC9A8	10.564129	9.346115
SLC9A9	42.830995	39.884975
SLC9A9-AS1	0	0
SLC9A9-AS2	0	0
SLC9B1	0.235634	1.206125
SLC9B1P1	0	0
SLC9B1P2	0	0
SLC9B1P3	0	0
SLC9B1P4	0	0
SLC9B2	27.777168	9.945891
SLC9C1	2.368454	2.761669
SLC9C2	0.036661	0
SLCO1A2	0	0
SLCO1B1	0.239081	2.084697
SLCO1B3	6.482693	36.58246
SLCO1B3-SLCO1B7	0	0.888492
SLCO1B7	0.664854	3.836637
SLCO1C1	1.627257	1.251077
SLCO2A1	21.209154	42.182697
SLCO2B1	94.806681	126.779072
SLCO3A1	25.24056	34.118674
SLCO4A1	24.157633	13.605811
SLCO4A1-AS1	2.918651	1.428181
SLCO4C1	0.301024	0.132427
SLCO5A1	4.835911	12.206563
SLCO6A1	0	0
SLED1	0	0
SLF1	6.708986	5.850739
SLF2	45.790019	42.970368
SLFN11	59.305476	58.851766
SLFN12	18.895642	22.612174
SLFN12L	8.656367	11.110836
SLFN13	16.418721	8.144799
SLFN14	0.04312	0.0218
SLFN5	56.133795	90.725479
SLFNL1	0.610282	0.584752
SLFNL1-AS1	2.255878	0.955716
SLIRP	346.442639	157.569946
SLIRPP1	0	0
SLIRPP2	0	0
SLIT1	0.189124	0.294436
SLIT1-AS1	0	0
SLIT2	60.106998	71.684185
SLIT2-IT1	0	0
SLIT3	39.19795	51.06347
SLIT3-AS1	0	0
SLIT3-AS2	0	0.02655
SLITRK1	0.033348	0
SLITRK2	0.462218	0.054913
SLITRK3	2.255379	0
SLITRK4	3.790575	5.310665
SLITRK5	0.208109	0.058886
SLITRK6	22.302034	2.948389
SLK	82.420912	56.407706
SLMAP	248.89435	92.267794
SLN	0.301869	22.246503
SLPI	223.902209	374.755235
SLTM	261.692196	209.240505
SLU7	70.197425	103.402985
SLURP1	0	0
SLURP2	0	0
SLX1A	14.406801	54.731759
SLX1A-SULT1A3	9.813816	11.386056
SLX1B	3.13682	0
